sample_index,filepath,source_word,true_label,condition,snr_db,transcript_raw,transcript_normalized,transcript_non_empty,asr_latency_sec,total_latency_sec,peak_normalized,peak_before_normalization,asr_failed,error
9853,dataset/raw/unknown/four/85851131_nohash_1.wav,four,unknown,snr_m10db,-10.0,,,0,0.056906,0.058271,0,0.827854,0,
9854,dataset/raw/unknown/five/5236848b_nohash_0.wav,five,unknown,snr_m10db,-10.0,Bye!,bye,1,0.056971,0.058533,1,2.023234,0,
9855,dataset/raw/movement/go/97f4c236_nohash_4.wav,go,movement,snr_m10db,-10.0,,,0,0.061622,0.062948,1,1.887247,0,
9856,dataset/raw/emergency/no/beb458a4_nohash_0.wav,no,emergency,snr_m10db,-10.0,,,0,0.059994,0.061339,1,1.246910,0,
9857,dataset/raw/unknown/five/b87bdb22_nohash_1.wav,five,unknown,snr_m10db,-10.0,Bye!,bye,1,0.062226,0.063496,1,2.042852,0,
9858,dataset/raw/emergency/wow/016e2c6d_nohash_1.wav,wow,emergency,snr_m10db,-10.0,,,0,0.049613,0.051170,0,0.169962,0,
9859,dataset/raw/emergency/no/62641b88_nohash_0.wav,no,emergency,snr_m10db,-10.0,No!,no,1,0.058209,0.058836,1,1.354675,0,
9860,dataset/raw/movement/go/f4c77b26_nohash_3.wav,go,movement,snr_m10db,-10.0,,,0,0.057588,0.060134,0,0.463321,0,
9861,dataset/raw/movement/up/a04817c2_nohash_3.wav,up,movement,snr_m10db,-10.0,Oh,oh,1,0.054219,0.056688,1,1.602729,0,
9862,dataset/raw/emergency/stop/b5cf6ea8_nohash_5.wav,stop,emergency,snr_m10db,-10.0,Stop!,stop,1,0.057930,0.059324,1,1.410264,0,
9863,dataset/raw/emergency/no/72e382bd_nohash_0.wav,no,emergency,snr_m10db,-10.0,,,0,0.060460,0.061858,0,0.471320,0,
9864,dataset/raw/movement/forward/3a69f765_nohash_1.wav,forward,movement,snr_m10db,-10.0,,,0,0.059306,0.061130,0,0.650284,0,
9865,dataset/raw/movement/follow/6565a81d_nohash_0.wav,follow,movement,snr_m10db,-10.0,,,0,0.060967,0.062389,1,1.577958,0,
9866,dataset/raw/unknown/four/c98bbbd3_nohash_2.wav,four,unknown,snr_m10db,-10.0,AHHHHH!,ahhhhh,1,0.063643,0.065439,1,2.138440,0,
9867,dataset/raw/emergency/no/283d7a53_nohash_1.wav,no,emergency,snr_m10db,-10.0,No.,no,1,0.058147,0.059538,0,0.310720,0,
9868,dataset/raw/unknown/two/a9ca1818_nohash_1.wav,two,unknown,snr_m10db,-10.0,ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,1,0.539014,0.540522,1,1.141578,0,
9869,dataset/raw/emergency/yes/fad7a69a_nohash_0.wav,yes,emergency,snr_m10db,-10.0,Yes,yes,1,0.057085,0.058357,1,1.793959,0,
9870,dataset/raw/movement/off/96d8bb6f_nohash_4.wav,off,movement,snr_m10db,-10.0,,,0,0.059175,0.060699,1,1.235541,0,
9871,dataset/raw/emergency/backward/ca4d5368_nohash_0.wav,backward,emergency,snr_m10db,-10.0,,,0,0.061650,0.063269,0,0.951375,0,
9872,dataset/raw/emergency/backward/18e910f4_nohash_0.wav,backward,emergency,snr_m10db,-10.0,,,0,0.058095,0.059604,0,0.325050,0,
9873,dataset/raw/movement/right/4634529e_nohash_0.wav,right,movement,snr_m10db,-10.0,Great.,great,1,0.057390,0.058784,0,0.428617,0,
9874,dataset/raw/emergency/no/c6389ab0_nohash_1.wav,no,emergency,snr_m10db,-10.0,Yeah.,yeah,1,0.056154,0.057619,0,0.847540,0,
9875,dataset/raw/movement/forward/bb6d4301_nohash_4.wav,forward,movement,snr_m10db,-10.0,,,0,0.054990,0.055594,1,1.669465,0,
9876,dataset/raw/emergency/stop/a518d1cf_nohash_0.wav,stop,emergency,snr_m10db,-10.0,Bye!,bye,1,0.057757,0.059067,1,1.538071,0,
9877,dataset/raw/movement/right/a9b574b3_nohash_1.wav,right,movement,snr_m10db,-10.0,Bye!,bye,1,0.055403,0.056782,0,0.346330,0,
9878,dataset/raw/unknown/three/997867e7_nohash_1.wav,three,unknown,snr_m10db,-10.0,3,,0,0.051026,0.052524,0,0.375035,0,
9879,dataset/raw/emergency/yes/977a3be4_nohash_1.wav,yes,emergency,snr_m10db,-10.0,,,0,0.056153,0.056804,0,0.717577,0,
9880,dataset/raw/unknown/three/de4f7798_nohash_0.wav,three,unknown,snr_m10db,-10.0,Bye!,bye,1,0.057984,0.059453,0,0.919693,0,
9881,dataset/raw/movement/follow/c50f55b8_nohash_4.wav,follow,movement,snr_m10db,-10.0,,,0,0.059033,0.060497,1,1.974581,0,
9882,dataset/raw/emergency/wow/6a1908f8_nohash_2.wav,wow,emergency,snr_m10db,-10.0,,,0,0.060823,0.062134,0,0.520016,0,
9883,dataset/raw/unknown/one/9e42ae25_nohash_0.wav,one,unknown,snr_m10db,-10.0,,,0,0.059282,0.060887,0,0.748674,0,
9884,dataset/raw/unknown/dog/acde7e73_nohash_0.wav,dog,unknown,snr_m10db,-10.0,,,0,0.061330,0.062587,0,0.281463,0,
9885,dataset/raw/movement/on/ccea893d_nohash_0.wav,on,movement,snr_m10db,-10.0,Bye bye.,bye bye,1,0.058887,0.060162,0,0.818713,0,
9886,dataset/raw/unknown/zero/4c7c95de_nohash_0.wav,zero,unknown,snr_m10db,-10.0,Thank you.,thank you,1,0.059682,0.061302,0,0.262605,0,
9887,dataset/raw/emergency/yes/72e382bd_nohash_0.wav,yes,emergency,snr_m10db,-10.0,Yeah!,yeah,1,0.057312,0.058552,0,0.895473,0,
9888,dataset/raw/unknown/zero/1ba20be2_nohash_0.wav,zero,unknown,snr_m10db,-10.0,,,0,0.063766,0.065063,0,0.822627,0,
9889,dataset/raw/unknown/happy/9d32f10a_nohash_3.wav,happy,unknown,snr_m10db,-10.0,Happy.,happy,1,0.057734,0.059126,1,2.055357,0,
9890,dataset/raw/movement/up/13199b79_nohash_0.wav,up,movement,snr_m10db,-10.0,,,0,0.056209,0.057967,0,0.242275,0,
9891,dataset/raw/unknown/one/5ebc1cda_nohash_0.wav,one,unknown,snr_m10db,-10.0,What?,what,1,0.056029,0.057351,1,1.106287,0,
9892,dataset/raw/unknown/happy/0a5636ca_nohash_0.wav,happy,unknown,snr_m10db,-10.0,,,0,0.056503,0.057668,0,0.367328,0,
9893,dataset/raw/unknown/learn/81332c92_nohash_4.wav,learn,unknown,snr_m10db,-10.0,Bye!,bye,1,0.056309,0.057723,0,0.887724,0,
9894,dataset/raw/unknown/two/1970b130_nohash_1.wav,two,unknown,snr_m10db,-10.0,,,0,0.049468,0.050997,0,0.305554,0,
9895,dataset/raw/movement/short_phrase/Go_back/en_US-hfc_male-medium.wav,short_phrase,movement,snr_m10db,-10.0,Go back!,go back,1,0.049419,0.050323,1,1.545155,0,
9896,dataset/raw/unknown/eight/f2e9b610_nohash_4.wav,eight,unknown,snr_m10db,-10.0,,,0,0.053075,0.053709,1,1.092145,0,
9897,dataset/raw/emergency/stop_words/Halt/en_US-lessac-low.wav,stop_words,emergency,snr_m10db,-10.0,Oh!,oh,1,0.053441,0.055923,1,1.372584,0,
9898,dataset/raw/unknown/one/ae71797c_nohash_3.wav,one,unknown,snr_m10db,-10.0,,,0,0.052514,0.055354,0,0.805435,0,
9899,dataset/raw/unknown/seven/71f6fed7_nohash_0.wav,seven,unknown,snr_m10db,-10.0,,,0,0.055900,0.056521,0,0.560426,0,
9900,dataset/raw/emergency/wow/144d27ff_nohash_0.wav,wow,emergency,snr_m10db,-10.0,Yes!,yes,1,0.049644,0.051099,0,0.305861,0,
9901,dataset/raw/unknown/dog/36de13e1_nohash_1.wav,dog,unknown,snr_m10db,-10.0,,,0,0.051614,0.052242,0,0.138364,0,
9902,dataset/raw/movement/forward/ed032775_nohash_1.wav,forward,movement,snr_m10db,-10.0,,,0,0.050903,0.053192,0,0.781668,0,
9903,dataset/raw/emergency/wow/dabf67d9_nohash_1.wav,wow,emergency,snr_m10db,-10.0,,,0,0.049896,0.050521,0,0.690179,0,
9904,dataset/raw/unknown/cat/30137d34_nohash_0.wav,cat,unknown,snr_m10db,-10.0,Come on.,come on,1,0.054948,0.055585,0,0.335861,0,
9905,dataset/raw/emergency/no/1b42b551_nohash_0.wav,no,emergency,snr_m10db,-10.0,Yeah!,yeah,1,0.052199,0.053868,1,1.676098,0,
9906,dataset/raw/unknown/bird/69a1a79f_nohash_0.wav,bird,unknown,snr_m10db,-10.0,Yeah,yeah,1,0.061960,0.062738,1,2.189482,0,
9907,dataset/raw/unknown/eight/66774579_nohash_0.wav,eight,unknown,snr_m10db,-10.0,Peace!,peace,1,0.061218,0.062554,0,0.395546,0,
9908,dataset/raw/emergency/no/7211390b_nohash_4.wav,no,emergency,snr_m10db,-10.0,,,0,0.060930,0.062297,1,1.768473,0,
9909,dataset/raw/unknown/tree/db9d52d2_nohash_3.wav,tree,unknown,snr_m10db,-10.0,,,0,0.063336,0.065978,0,0.260896,0,
9910,dataset/raw/unknown/four/e91d173e_nohash_0.wav,four,unknown,snr_m10db,-10.0,,,0,0.058840,0.060327,0,0.689211,0,
9911,dataset/raw/emergency/yes/a24cf51c_nohash_0.wav,yes,emergency,snr_m10db,-10.0,Yes.,yes,1,0.061083,0.062863,0,0.247537,0,
9912,dataset/raw/movement/left/3a929277_nohash_2.wav,left,movement,snr_m10db,-10.0,,,0,0.065338,0.067387,1,1.422810,0,
9913,dataset/raw/movement/down/23da904f_nohash_3.wav,down,movement,snr_m10db,-10.0,Go!,go,1,0.059629,0.060925,1,1.555725,0,
9914,dataset/raw/movement/off/9b02d503_nohash_0.wav,off,movement,snr_m10db,-10.0,,,0,0.060124,0.061479,0,0.845634,0,
9915,dataset/raw/emergency/no/e3e0f145_nohash_0.wav,no,emergency,snr_m10db,-10.0,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,1,0.530773,0.532266,1,1.166112,0,
9916,dataset/raw/movement/go/023a61ad_nohash_0.wav,go,movement,snr_m10db,-10.0,,,0,0.064752,0.066194,0,0.200466,0,
9917,dataset/raw/movement/right/a489191a_nohash_4.wav,right,movement,snr_m10db,-10.0,,,0,0.065953,0.067614,0,0.834244,0,
9918,dataset/raw/unknown/three/f816db77_nohash_0.wav,three,unknown,snr_m10db,-10.0,,,0,0.065589,0.066787,0,0.188924,0,
9919,dataset/raw/unknown/tree/6a861f21_nohash_1.wav,tree,unknown,snr_m10db,-10.0,Ahhh!,ahhh,1,0.066561,0.067801,1,1.549457,0,
9920,dataset/raw/movement/down/94d370bf_nohash_2.wav,down,movement,snr_m10db,-10.0,,,0,0.066189,0.067812,1,1.339190,0,
9921,dataset/raw/emergency/stop/8ff44869_nohash_1.wav,stop,emergency,snr_m10db,-10.0,Daaah!,daaah,1,0.064861,0.066116,0,0.828100,0,
9922,dataset/raw/unknown/nine/3e31dffe_nohash_1.wav,nine,unknown,snr_m10db,-10.0,,,0,0.057639,0.058995,0,0.472208,0,
9923,dataset/raw/movement/up/21832144_nohash_2.wav,up,movement,snr_m10db,-10.0,Up.,up,1,0.059693,0.061255,1,1.629858,0,
9924,dataset/raw/movement/up/893705bb_nohash_14.wav,up,movement,snr_m10db,-10.0,,,0,0.058193,0.059489,0,0.584147,0,
9925,dataset/raw/emergency/reaction/Help_me/en_US-sam-medium.wav,reaction,emergency,snr_m10db,-10.0,Thank you.,thank you,1,0.059109,0.060607,1,1.365389,0,
9926,dataset/raw/emergency/stop/3589bc72_nohash_0.wav,stop,emergency,snr_m10db,-10.0,,,0,0.057536,0.058991,0,0.429823,0,
9927,dataset/raw/unknown/four/050170cb_nohash_2.wav,four,unknown,snr_m10db,-10.0,,,0,0.057917,0.059467,0,0.506175,0,
9928,dataset/raw/movement/go/91b03183_nohash_4.wav,go,movement,snr_m10db,-10.0,,,0,0.058551,0.059898,1,1.276559,0,
9929,dataset/raw/unknown/seven/b4604db4_nohash_0.wav,seven,unknown,snr_m10db,-10.0,,,0,0.058870,0.060459,0,0.944740,0,
9930,dataset/raw/emergency/stop/a2473d62_nohash_2.wav,stop,emergency,snr_m10db,-10.0,,,0,0.058165,0.059763,0,0.825800,0,
9931,dataset/raw/emergency/yes/19f9c115_nohash_0.wav,yes,emergency,snr_m10db,-10.0,,,0,0.054921,0.056255,0,0.682654,0,
9932,dataset/raw/unknown/four/9448c397_nohash_2.wav,four,unknown,snr_m10db,-10.0,,,0,0.057652,0.059503,0,0.918786,0,
9933,dataset/raw/unknown/bird/17cc40ee_nohash_0.wav,bird,unknown,snr_m10db,-10.0,ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,1,0.538544,0.539864,0,0.317170,0,
9934,dataset/raw/movement/down/3b3d2f59_nohash_0.wav,down,movement,snr_m10db,-10.0,,,0,0.056493,0.058319,1,2.087579,0,
9935,dataset/raw/emergency/no/cdfbbe75_nohash_1.wav,no,emergency,snr_m10db,-10.0,,,0,0.060952,0.062303,0,0.362835,0,
9936,dataset/raw/unknown/dog/df6bd83f_nohash_0.wav,dog,unknown,snr_m10db,-10.0,,,0,0.060979,0.062887,0,0.429975,0,
9937,dataset/raw/emergency/no/b63fea9e_nohash_0.wav,no,emergency,snr_m10db,-10.0,,,0,0.054168,0.055628,0,0.455910,0,
9938,dataset/raw/unknown/eight/9e44aca3_nohash_0.wav,eight,unknown,snr_m10db,-10.0,,,0,0.050507,0.052812,0,0.076679,0,
9939,dataset/raw/emergency/warning_alert/Watch_out/en_US-lessac-low.wav,warning_alert,emergency,snr_m10db,-10.0,Watch out!,watch out,1,0.051152,0.052049,1,1.803138,0,
9940,dataset/raw/unknown/one/5c8af87a_nohash_0.wav,one,unknown,snr_m10db,-10.0,one,one,1,0.047612,0.048387,0,0.295230,0,
9941,dataset/raw/unknown/six/888a0c49_nohash_2.wav,six,unknown,snr_m10db,-10.0,See you soon.,see you soon,1,0.051179,0.052026,1,1.304804,0,
9942,dataset/raw/unknown/five/682e1687_nohash_0.wav,five,unknown,snr_m10db,-10.0,Bye!,bye,1,0.050413,0.050994,0,0.758672,0,
9943,dataset/raw/movement/off/33246bc2_nohash_0.wav,off,movement,snr_m10db,-10.0,,,0,0.049062,0.049655,0,0.450686,0,
9944,dataset/raw/movement/down/38c388bc_nohash_0.wav,down,movement,snr_m10db,-10.0,,,0,0.051680,0.052579,0,0.434062,0,
9945,dataset/raw/emergency/stop/db79a764_nohash_1.wav,stop,emergency,snr_m10db,-10.0,,,0,0.053572,0.057164,0,0.214329,0,
9946,dataset/raw/emergency/yes/a04817c2_nohash_1.wav,yes,emergency,snr_m10db,-10.0,Yes!,yes,1,0.052485,0.055248,0,0.923169,0,
9947,dataset/raw/unknown/bird/c2d74084_nohash_0.wav,bird,unknown,snr_m10db,-10.0,,,0,0.052925,0.053536,1,1.559724,0,
9948,dataset/raw/movement/off/c5a1e46c_nohash_3.wav,off,movement,snr_m10db,-10.0,,,0,0.054157,0.056505,1,1.144099,0,
9949,dataset/raw/movement/single_keywords/Hover/en_US-ljspeech-medium.wav,single_keywords,movement,snr_m10db,-10.0,,,0,0.050243,0.052344,1,1.613071,0,
9950,dataset/raw/unknown/three/2dc4f05d_nohash_1.wav,three,unknown,snr_m10db,-10.0,That's free.,that s free,1,0.054902,0.055502,1,1.459753,0,
9951,dataset/raw/emergency/stop/cb72dfb6_nohash_4.wav,stop,emergency,snr_m10db,-10.0,,,0,0.049047,0.050359,1,1.549850,0,
9952,dataset/raw/unknown/five/833d9f56_nohash_2.wav,five,unknown,snr_m10db,-10.0,,,0,0.057348,0.058076,1,1.815196,0,
9953,dataset/raw/emergency/yes/c1d39ce8_nohash_3.wav,yes,emergency,snr_m10db,-10.0,Yes,yes,1,0.052639,0.054133,1,1.687161,0,
9954,dataset/raw/movement/on/2e0d80f7_nohash_2.wav,on,movement,snr_m10db,-10.0,I'm...,i m,1,0.057522,0.061376,1,1.394038,0,
9955,dataset/raw/unknown/five/004ae714_nohash_0.wav,five,unknown,snr_m10db,-10.0,Bye!,bye,1,0.055140,0.056773,0,0.318263,0,
9956,dataset/raw/unknown/learn/6bf5baf3_nohash_3.wav,learn,unknown,snr_m10db,-10.0,,,0,0.057070,0.058506,1,1.405652,0,
9957,dataset/raw/movement/right/a243fcc2_nohash_0.wav,right,movement,snr_m10db,-10.0,Right.,right,1,0.055039,0.056329,1,1.501634,0,
9958,dataset/raw/unknown/nine/a045368c_nohash_2.wav,nine,unknown,snr_m10db,-10.0,,,0,0.056462,0.057750,0,0.319041,0,
9959,dataset/raw/emergency/no/92037d73_nohash_0.wav,no,emergency,snr_m10db,-10.0,No!,no,1,0.053662,0.054997,0,0.678880,0,
9960,dataset/raw/unknown/learn/08ab231c_nohash_0.wav,learn,unknown,snr_m10db,-10.0,Yeah!,yeah,1,0.054294,0.057116,1,1.012776,0,
9961,dataset/raw/emergency/stop/01648c51_nohash_0.wav,stop,emergency,snr_m10db,-10.0,Stop.,stop,1,0.053253,0.055167,0,0.831467,0,
9962,dataset/raw/unknown/five/a73be046_nohash_0.wav,five,unknown,snr_m10db,-10.0,Thank you.,thank you,1,0.054578,0.057651,0,0.220700,0,
9963,dataset/raw/movement/go/e53139ad_nohash_0.wav,go,movement,snr_m10db,-10.0,,,0,0.053340,0.055431,0,0.582774,0,
